	adj_spex_UMAP1	adj_spex_UMAP2
298	4678.948600364119	12418.524665032279
299	4875.0	12375.0
300	4938.095985356583	12361.975483834098
301	4965.215946027354	12336.236881890572
302	4901.777728521448	12341.102067039774
303	4806.622500855958	12319.250140729826
304	4784.394361327142	12376.85628654956
305	4666.821636438895	12331.897475095306
306	4783.230610589184	12358.206571574545
307	4840.330268970946	12435.190240692516
308	4307.591645998814	7766.993401580924
309	3992.1802434205174	7991.567492225419
310	4283.4076517095555	7816.667814204121
311	3831.4066553250636	7885.176193201272
312	4125.0	7875.0
313	4101.396285501415	7796.359814762249
314	4125.0	7875.0
315	3753.9341366331932	7820.823205670265
316	4125.0	7875.0
317	4357.0290346643515	7815.523402565897
318	3936.9603193299426	7876.72337199483
319	4023.54536043126	7873.477720235698
320	4365.576660629189	7764.824230111508
321	1832.3634562790653	9950.221334943795
322	2020.8944796775534	10080.614860024742
323	1896.0393467285671	10067.53144141231
324	1761.6854174885145	10185.210860282106
325	1703.8967142166277	10121.904282233887
326	1829.4651487454703	10064.682671277886
327	1737.1235550285874	10021.859068422767
328	1875.0	10125.0
329	1875.0	10125.0
330	1813.5446049842406	9986.8021164571
331	3294.705737222204	10096.237680537266
332	3375.0	10125.0
333	3335.457623867975	10252.827912078174
334	3208.6780681249274	9875.380339424497
335	3375.0	10125.0
336	3375.0	10125.0
337	3375.0	10125.0
338	3239.6766153595468	9853.709563086933
339	3375.0	10125.0
340	3018.736988809285	10007.945880647778
341	5252.336669846428	2666.7976358045507
342	5607.114114487152	2307.3143785711063
343	5625.0	2625.0
344	5625.0	2625.0
345	5375.238092871151	2746.1256515776518
346	5640.477292367696	2565.9708448008714
347	5625.0	2625.0
348	5744.19468727329	2591.836929615445
349	5710.442979510022	2531.938694415488
350	5817.149936586534	2624.9269680671573
351	5625.0	2625.0
352	184.8582169426407	4312.679239949593
353	67.60228212132057	4219.788756402542
354	228.85100258460454	4087.8011530817953
355	651.8221716700859	3938.4139961382366
356	727.8357030282248	4090.7696060795033
357	349.7591432907262	4137.546277071219
358	235.50108181438108	4211.332988348877
359	499.03462299772065	3987.331027414384
360	390.48038631660756	4108.276754115177
361	56.21000316126538	4267.537619767618
362	733.045986487673	4013.518738973453
363	4325.177281353504	9265.768682593283
364	4125.0	9375.0
365	4364.642362956913	9137.688951244658
366	4021.328122366787	9444.433363495744
367	4010.9001368108334	9470.175781474276
368	3779.2668067716695	9520.236218279539
369	3987.690228041283	9389.098366747337
370	4209.683330050773	9145.157766781706
371	4125.0	9375.0
372	4242.127891979713	9207.167781297754
373	4006.7050232256715	9396.385535700185
374	3941.5451866531293	9556.492832556825
375	2624.7817032625107	5524.6813306198965
376	2542.4408941499887	5543.2902172615295
377	2253.874927595281	5678.769699948875
378	2625.0	5625.0
379	2760.315680983853	5598.0094051229935
380	2606.9989486721993	5611.643848922811
381	2625.0	5625.0
382	1875.0	9375.0
383	2097.6238108710927	9293.116952422342
384	1932.692194547242	9264.224296086519
385	1501.5841848759856	9409.432964079031
386	1980.0950570064767	9168.01915139318
387	1875.0	9375.0
388	1755.099381871734	9450.97026733682
389	1937.9721245966061	9299.38764166268
390	1661.9790508732347	9576.01819941784
391	1906.0116453137605	9373.345057030665
392	1760.57909284808	13080.540473476585
393	1770.4030722571597	13106.720532928039
394	1675.0019091431047	13079.09616270518
395	1875.0	13125.0
396	1669.5979289508148	13131.45169913953
397	1875.0	13125.0
398	1875.0	13125.0
399	1760.133343633946	12768.02569944703
400	1624.6572432289647	13275.270391845683
401	1875.0	6375.0
402	1814.1368298176483	6319.2959232734665
403	2064.2730379954974	6341.801283993332
404	1875.0	6375.0
405	1808.4101646971321	6466.251834341474
406	1983.7102810214506	6016.102974656745
407	1875.0	6375.0
408	1769.9167116886442	6217.75316731373
409	1796.7373333820865	6414.269444389779
410	1811.583543329765	6566.648726402775
411	6700.829529070232	4689.3656336077
412	6375.0	4875.0
413	6281.483722592822	4947.420357588483
414	6275.717315353253	4910.145644124414
415	6415.122397039259	4811.980614214185
416	6305.572179501901	4884.406305142697
417	6375.0	4875.0
418	6311.169093195343	4915.906291356751
419	6252.681339765537	4924.862462600984
420	6375.0	4875.0
421	3375.0	3375.0
422	3375.0	3375.0
423	3609.336160507557	3096.6663661578286
424	3634.737441241403	3323.898374921779
425	3375.0	3375.0
426	3333.293145273009	3496.1840524702866
427	3375.0	3375.0
428	3080.8935426894864	3188.095675870763
429	3009.3164927415437	3329.047832997031
430	3039.4054216962427	3542.3358270458643
431	3440.1033660251383	3139.003340957237
432	3343.2547454907067	3525.8219517705015
433	3789.4672554071317	254.49086640370314
434	4337.482517134193	269.8982140589494
435	3750.488669819846	394.13801365585863
436	4125.0	375.0
437	4257.258051756877	134.575936324056
438	4076.0632625366266	431.034556725001
439	4125.0	375.0
440	4125.0	375.0
441	3825.643763626687	341.02087968711425
442	4367.626112002352	320.247058703067
443	2008.2044479479289	5609.140075229792
444	1935.085791954088	5522.753755015488
445	1555.8960315767254	5821.971209410202
446	1846.660319710727	5351.894532198433
447	1758.5980502494533	5781.0588968194525
448	2181.2063727803707	5449.60690321343
449	1828.2183724221481	5672.640213172256
450	1875.0	5625.0
451	4860.389394189561	1705.1181116379435
452	4963.212604787407	1743.572454142061
453	4544.615889099985	1697.5983673558587
454	4633.654807992914	1988.0406274008985
455	4875.0	1875.0
456	5032.880319303482	1853.6516461284464
457	4875.0	1875.0
458	2228.959555917514	3362.1924963352058
459	1959.8306250672251	3343.5288908548523
460	1810.320464395777	3248.8093229894334
461	1605.2875915616787	3460.5519748265524
462	1927.6494689084248	3341.314405740039
463	1965.19921600331	3292.9053857937624
464	1818.216818435279	3338.7970923448875
465	1547.7984149109996	3558.2051383429125
466	2135.962483841034	3283.315539237241
467	1875.0	3375.0
468	1731.4339106269563	3452.903641413835
469	3375.0	8625.0
470	3375.0	8625.0
471	3062.401989527152	8417.858782835436
472	3174.8069339062126	8477.840088745468
473	3621.4084408345893	8605.404285555882
474	3375.0	8625.0
475	3451.4378531416837	8592.133882510829
476	3365.4632794870768	8797.617878352714
477	3134.8438391341033	8380.249570017066
478	3048.9848327835016	8502.175740402876
479	3375.0	8625.0
480	7149.389030877403	11611.96876856105
481	7289.239629619949	11530.77993932625
482	6788.754382200531	11791.023746827535
483	6985.7437861666285	11708.279870639819
484	7190.758669713336	11607.596007756578
485	7342.9039887632225	11528.194824822924
486	7128.21061960116	11597.156842065844
487	5558.009032208441	9171.986695560834
488	5625.0	9375.0
489	5496.293760496667	9181.86962505443
490	5521.758965699388	9310.06824150595
491	5557.628696795779	9422.824554818664
492	5625.0	9375.0
493	5625.0	9375.0
494	5600.318789956773	9197.59649569623
495	5617.500854650031	9248.692407926135
496	5625.0	9375.0
497	5672.048316727029	9355.356766441659
498	5545.262349997615	9460.850976584135
499	5524.960682174378	9559.149815592174
500	536.0772242070907	7866.777674581673
501	725.9850238203228	7742.960183831363
502	191.1960692723812	7970.014832894304
503	557.5142612919865	7714.679462782249
504	375.0	7875.0
505	516.8396045503038	7751.801065056183
506	191.9817662377316	8011.812988957983
507	209.42671503382644	7855.183394629522
508	365.4097146250064	7913.813648573484
509	330.25290097738565	7908.247131837663
510	120.91485061142805	7998.5674466056125
511	237.12808622729133	7880.080508602148
512	1181.5699605810826	7856.3020225238015
513	1309.229152040689	7548.373884175853
514	1088.9605029930117	8035.456559679861
515	1199.6163837856152	7794.510242226432
516	1111.0756413991796	7981.049390445338
517	1125.0	7875.0
518	909.8863192573647	7964.093501469069
519	936.8132773453367	7971.067124545543
520	1145.8261905065967	7734.029803404814
521	938.5079441545325	8050.923934474713
522	1266.0405058380477	7789.260924515864
523	5111.164164546907	11591.883875973517
524	4852.034519455921	11411.642497526791
525	4875.0	11625.0
526	5183.883240365903	11569.478931207253
527	4610.917306903659	11492.156592699159
528	4542.993010164517	11525.867873830914
529	4616.444354536396	11896.613656134774
530	4550.874308064084	11641.877347588645
531	4875.0	11625.0
532	5063.128996112416	11591.165346042639
533	4927.991238936688	11596.400310571542
534	5067.4912833715425	11620.23929270272
535	1048.4895807854305	12498.405417115
536	1147.9986238793335	12325.5172772403
537	1179.4277071471147	12003.970857351194
538	1259.1564995591161	12150.715899358565
539	1065.826773704502	12602.936944826553
540	1096.4467232553961	12468.751010836559
541	1065.166064670976	12480.786248610766
542	1250.4915041203792	12346.74372918824
543	1046.2613317415576	12450.447961512791
544	1066.5297555908842	12464.909504474806
545	1256.997765873273	12261.257530783381
546	1017.2061040108199	12445.557775267967
547	3490.7513808352055	1109.600164366354
548	3375.0	1125.0
549	3375.0	1125.0
550	3319.8827311377418	946.1532377805372
551	3120.4564128215957	849.6228727247848
552	3357.9812447684176	1412.699919338968
553	3386.5731738187715	1018.2390132412594
554	3349.848731901017	1161.38549204708
555	3764.108260976168	12476.892849132579
556	4099.397110566185	12318.484319179777
557	4248.467742133217	12366.172119332037
558	4125.0	12375.0
559	4178.06654306138	12296.820458962893
560	4230.643880787162	12281.350226466135
561	4301.315183412688	12276.095214312769
562	4125.0	12375.0
563	4103.680115858264	12497.256964645298
564	4057.1054350928016	12468.243817727092
565	3755.3453332372883	12402.8085445327
566	4333.7678623748725	12269.255716621754
567	6375.0	7125.0
568	6375.0	7125.0
569	6375.0	7125.0
570	6369.651408596634	7126.567793269941
571	6047.921019788603	7189.928800730487
572	6075.257193325506	7249.240242796003
573	6673.889898396551	6898.527421888434
574	6426.41575381748	7041.823764575596
575	6324.6120469803245	7089.231359983831
576	6435.653387643592	7078.923100326672
577	6024.149628488972	7224.263700229777
578	2625.0	9375.0
579	2506.068355669419	9454.909915164408
580	2507.334745690165	9326.82924905129
581	2710.4040272692573	9223.966895829975
582	2636.822068028554	9084.032913103376
583	2682.6757246573	9336.57128909215
584	2669.5466199524176	9356.339660811182
585	2613.8130065959504	9605.433174001406
586	2459.21356956416	9143.087569677515
587	2580.6110326828184	9476.044296453127
588	2625.0	9375.0
589	2439.1016983626932	9529.738293525716
590	556.303132737987	8306.376984394885
591	355.55698748619926	8881.071233936225
592	230.9581579843661	8720.83389168459
593	259.41399523540883	8708.515842854973
594	194.3556622978859	8460.280699538462
595	375.0	8625.0
596	311.339466774819	8579.787195028783
597	276.9319763748996	8594.893996118642
598	448.84715758090476	8539.752802707766
599	291.71842798554854	8601.742138726133
600	375.0	8625.0
601	1922.6128024415784	1624.284672782676
602	1817.0130593587553	1578.8574980549984
603	1783.5522926195754	1951.4332278590352
604	1875.0	1875.0
605	1934.8619859084258	1541.0340318782846
606	1875.0	1875.0
607	1914.2270763801407	1786.0895715334814
608	1860.9540585769216	2064.2123023755407
609	1107.615440870867	6529.510921623164
610	1240.8660655904737	6059.2986910816535
611	1415.7994694535082	6138.228657634506
612	1354.2580127035073	6186.965328457749
613	897.8181728044519	6571.1430487801545
614	1034.2059881078592	6481.290375513248
615	1022.558550234724	6449.697163988166
616	926.8783495047653	6583.864653090544
617	6130.263658302005	10141.228233630593
618	6622.494909710302	9938.019807889406
619	6375.0	10125.0
620	6594.775999272791	10046.424828843665
621	6547.326406710685	10076.823163906485
622	6375.0	10125.0
623	6120.847481219442	10062.864560546743
624	6234.069875945111	10131.1108124612
625	6167.588420526574	10205.678566636454
626	6476.919169872804	10080.011261602944
627	6073.304735206939	10240.818230463094
628	1875.0	4125.0
629	1875.0	4125.0
630	1853.5370500537192	4267.486874301934
631	1689.796703563555	4262.590224128534
632	1699.6593708261275	4010.781090570014
633	1875.0	4125.0
634	1875.0	4125.0
635	1920.296940251764	3752.7458029735217
636	1972.961404314413	3999.212134880525
637	1814.5175574898033	4123.101790701903
638	1796.000205631873	3882.3025464744915
639	1875.0	4125.0
640	2452.133134714222	7822.3560088698305
641	2625.0	7875.0
642	2577.7566619093805	8018.824930178968
643	2957.275991538635	7742.630583334236
644	2625.0	7875.0
645	2281.94207967078	7723.552770578692
646	2559.751059118266	7874.957002221108
647	2550.317384146729	7943.411352084535
648	2832.3441533940504	7777.543648273975
649	2444.7382239451226	8021.510782665717
650	4093.2422651883476	11653.678786197932
651	4125.0	11625.0
652	4472.9237954330965	11618.411663510353
653	4265.771716368769	11609.31930173589
654	4116.6380017588945	11563.3027014378
655	3949.4595282599644	11590.976535899788
656	3947.2535099221914	11575.275568780824
657	3933.7570546720576	11616.45161046527
658	3993.8262711632724	11767.127812319888
659	4075.879525874788	11536.130931988617
660	4125.0	11625.0
661	4076.9928064228234	11618.105439459989
662	4084.2357721435696	11588.378287830245
663	6378.230224387526	4014.0555283733115
664	6375.0	4125.0
665	6352.676318472129	4223.901007641922
666	6580.554972779454	3881.734237360881
667	6264.068695862014	4223.3761036604765
668	6042.818375810692	4299.012552854538
669	6367.413730940914	4162.255015193906
670	6375.0	4125.0
671	6363.251607466605	4037.347020320791
672	6379.749273765983	4091.1092781694956
673	288.363245733917	3402.678126828048
674	366.3923317042596	3402.8621763767105
675	375.0	3375.0
676	583.8823730725859	3132.969968023666
677	450.79184791358375	3311.6174796025493
678	683.2267735768896	3161.4086704700285
679	288.31540503997644	3447.035286926969
680	118.80668487491147	3551.531551204853
681	254.8557151133296	3513.7855484035945
682	501.52675147858594	3230.4833192930114
683	398.3045123049394	3336.1423866796654
684	162.6063637664181	3573.0872880796996
685	2548.784669971134	13763.510644059057
686	2389.9066082493387	13788.995182981207
687	2562.8967087358383	14038.016965756142
688	2625.0	13875.0
689	3337.715647462645	289.6502235384429
690	3375.0	375.0
691	3031.722949075759	224.05011987829786
692	3375.0	375.0
693	2523.7291930752162	2605.607771546951
694	2704.617835172043	2599.2222518769368
695	2492.5871595351637	2975.8444665090697
696	2692.51031753762	2440.521326721385
697	2681.3367803505375	2470.243732426188
698	2625.0	2625.0
699	2590.7976304072004	2642.6235853950625
700	4125.0	3375.0
701	4093.0952215151815	3435.0177250356933
702	3993.036547351377	3373.1832608066375
703	4394.651861955158	3343.773632340424
704	4453.21931078791	3223.9233607340902
705	3910.8713913633046	3485.798592476936
706	4005.7734077333266	3559.606055919596
707	3902.238527080103	3450.7405881666286
708	3828.304294267675	3276.1692148170873
709	4366.480289979016	3088.0988505571113
710	339.1525253252686	12867.464780398293
711	235.520869697935	13196.517945376998
712	375.0	13125.0
713	383.7464057179079	12995.757444985073
714	375.0	13125.0
715	46.10808471348861	13106.053161167341
716	375.0	13125.0
717	293.64304323213196	13292.303969429018
718	288.4311566293014	12760.12901546237
719	266.8329650991507	13211.924704760366
720	3079.393293997088	2855.741577020935
721	3691.122443761831	2606.8609826148518
722	3375.0	2625.0
723	3375.0	2625.0
724	3081.5457025959386	2455.576402278944
725	3629.939121844075	2527.795652571301
726	3342.4079913241735	2614.803307059155
727	3313.8722286471934	2378.266891990809
728	3252.0620291515625	2401.740873126195
729	3322.9758411676157	2784.8168658434047
730	767.68103988681	5511.210014748096
731	1125.0	5625.0
732	1125.0	5625.0
733	882.5571848298586	5623.605898294971
734	988.0452181806917	5798.459899443865
735	904.0012139676413	5782.981140004753
736	1115.9119289542598	5627.650465768065
737	1132.1887980916963	5552.2381229366065
738	1361.667165316781	5570.084985977697
739	1345.7171924915074	5323.1666505380745
740	1125.0	5625.0
741	3210.54751189485	6712.016882597928
742	3394.7366185391975	6335.455860698442
743	3419.5338593828765	6343.304200907112
744	3392.665556848672	6325.818281373804
745	3388.9209678861753	6334.0884622852645
746	3365.081064341061	6346.317213967725
747	3356.1021589176567	6352.5402518755745
748	3430.0333568479628	6325.348535888957
749	3363.2753045914124	6344.946085632493
750	3429.103592324108	6330.164404527979
751	6925.803947042192	6647.47722568049
752	7338.730883245331	6066.869979477541
753	7048.951365560889	6598.57614629877
754	6984.083646685144	6502.479097727021
755	7118.33510683064	6519.8299822861945
756	7283.956789371936	6198.680499309419
757	7152.614197849598	6227.668915188961
758	7078.015369859665	6369.944831636155
759	7194.508179347673	6243.471008464247
760	2554.3477870377674	10331.05193463501
761	2625.0	10125.0
762	2362.4004113601286	10088.73797093287
763	2810.5799340436697	9854.737776892869
764	2570.9925147134586	9886.91571885258
765	2566.448723462245	10247.22265963896
766	2506.9672537889505	10182.121947158108
767	2625.0	10125.0
768	2625.0	10125.0
769	2654.307487272975	10064.137732762827
770	2889.3305567355715	10084.903283434258
771	2332.1987927869413	9890.708615065394
772	4142.822924285154	10032.987521358276
773	4125.0	10125.0
774	3834.970021584996	9887.28670289487
775	4063.76906242836	10099.531247961335
776	4125.0	10125.0
777	4057.3905455354297	10252.362048973479
778	4125.0	10125.0
779	4039.531754920301	10129.636408978595
780	4060.7755955339144	10184.774033023426
781	4125.0	10125.0
782	4068.3125034411537	10146.129637341963
783	4250.8944759701735	10112.245811135497
784	4162.859807012706	9942.915685499933
785	939.991559997564	11840.646356124413
786	1212.702645524514	11578.431088181196
787	1452.917317059376	11443.079046911631
788	1158.850977216456	11491.149935123112
789	1255.7734974567695	11291.117090408961
790	1125.0	11625.0
791	1125.0	11625.0
792	1145.988359319285	11548.106015560857
793	950.8089566780956	11687.041288769773
794	870.5190096208291	11716.36777366848
795	903.0105098406402	11794.1860932704
796	1155.0307922584143	11547.751132007517
797	5704.07437520667	5258.431802817437
798	5623.261167287825	5690.015819113814
799	5528.316572586609	5777.940325490039
800	5569.775614363625	5769.628694819612
801	5551.315439358442	5660.373728481132
802	5625.0	5625.0
803	5747.456215895085	5436.410769697217
804	5577.582068010787	5766.5904183192715
805	6533.470048775227	7682.210857922286
806	6310.749818468595	7945.623214162275
807	6406.731431028421	7812.344571599265
808	6265.2218874642385	7953.517066715984
809	6375.0	7875.0
810	6460.538645794955	7786.972829641478
811	6153.797130174665	8177.810651036313
